,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
595,For Red Cloud,Black Crown Initiate,0.318,0.893,1,-5.893,1,0.067,0.000227,0.00022,0.0872,0.121,94.913,audio_features,3ZeGfBgOPLZAHgkBZ9oNxm,spotify:track:3ZeGfBgOPLZAHgkBZ9oNxm,https://api.spotify.com/v1/tracks/3ZeGfBgOPLZAHgkBZ9oNxm,https://api.spotify.com/v1/audio-analysis/3ZeGfBgOPLZAHgkBZ9oNxm,408459,4
596,"6 Fanfares (Arr. M. Roberts): No. 4, Moderato","Haydn Wood', 'Onyx Brass', 'John Wilson",0.536,0.367,5,-20.921,1,0.0485,0.805,0.937,0.152,0.217,135.848,audio_features,3SL7UWO9Znmn0f6Gcl7syu,spotify:track:3SL7UWO9Znmn0f6Gcl7syu,https://api.spotify.com/v1/tracks/3SL7UWO9Znmn0f6Gcl7syu,https://api.spotify.com/v1/audio-analysis/3SL7UWO9Znmn0f6Gcl7syu,23000,4
597,The Old Sheboygan Soft Shoe,Lil Rev,0.547,0.146,5,-18.236,1,0.21,0.976,0.919,0.0906,0.963,117.593,audio_features,7eFf0nxY4p1Mswa8UcScbO,spotify:track:7eFf0nxY4p1Mswa8UcScbO,https://api.spotify.com/v1/tracks/7eFf0nxY4p1Mswa8UcScbO,https://api.spotify.com/v1/audio-analysis/7eFf0nxY4p1Mswa8UcScbO,176627,4
598,Amaze,Jimmy Riley,0.561,0.543,1,-8.498,1,0.0324,0.26,0,0.124,0.243,139.803,audio_features,6qc34bnVOyqGDPni8H5W0U,spotify:track:6qc34bnVOyqGDPni8H5W0U,https://api.spotify.com/v1/tracks/6qc34bnVOyqGDPni8H5W0U,https://api.spotify.com/v1/audio-analysis/6qc34bnVOyqGDPni8H5W0U,240867,4
599,Gravity Lane,Béla Fleck and the Flecktones,0.42,0.694,5,-9.53,1,0.0274,0.279,0.882,0.0839,0.579,145.602,audio_features,56mDa8yIqGAB6dNhRlRDgs,spotify:track:56mDa8yIqGAB6dNhRlRDgs,https://api.spotify.com/v1/tracks/56mDa8yIqGAB6dNhRlRDgs,https://api.spotify.com/v1/audio-analysis/56mDa8yIqGAB6dNhRlRDgs,357947,4
600,"Symphony No. 3 ""The Camp Meeting"": III. Communion","Charles Ives', 'Leonard Bernstein', 'New York Philharmonic",0.0926,0.121,10,-18.897,1,0.0392,0.953,0.88,0.117,0.0358,87.774,audio_features,2irgSgMB4P3dLXPzonOgDH,spotify:track:2irgSgMB4P3dLXPzonOgDH,https://api.spotify.com/v1/tracks/2irgSgMB4P3dLXPzonOgDH,https://api.spotify.com/v1/audio-analysis/2irgSgMB4P3dLXPzonOgDH,442029,3
601,Camping,Jóhann Jóhannsson,0.506,0.261,6,-13.679,1,0.0342,0.813,0.506,0.078,0.438,172.289,audio_features,4w5LdmsuCKio1HnWIycAub,spotify:track:4w5LdmsuCKio1HnWIycAub,https://api.spotify.com/v1/tracks/4w5LdmsuCKio1HnWIycAub,https://api.spotify.com/v1/audio-analysis/4w5LdmsuCKio1HnWIycAub,145986,4
602,Mr. Lunasicc,Lunasicc,0.547,0.62,6,-7.483,1,0.428,0.0889,0,0.521,0.682,74.617,audio_features,3TFd6VqIMn0gg3HcaaS6bZ,spotify:track:3TFd6VqIMn0gg3HcaaS6bZ,https://api.spotify.com/v1/tracks/3TFd6VqIMn0gg3HcaaS6bZ,https://api.spotify.com/v1/audio-analysis/3TFd6VqIMn0gg3HcaaS6bZ,273020,1
603,"7 Variations on Air 'Vien qua, Dorina bella' by Bianchi, Op. 7 (J. 53)","Carl Maria von Weber', 'Alexander Paley",0.227,0.009,0,-35.166,1,0.0649,0.995,0.856,0.0981,0.243,173.036,audio_features,652xAJOQTkyKf7z6YaI1bf,spotify:track:652xAJOQTkyKf7z6YaI1bf,https://api.spotify.com/v1/tracks/652xAJOQTkyKf7z6YaI1bf,https://api.spotify.com/v1/audio-analysis/652xAJOQTkyKf7z6YaI1bf,94040,4
604,Miss Wonderful,"Big B', 'Kottonmouth Kings, TECH N9NE and Sen Dog from Cypress Hill!",0.431,0.681,2,-9.177,1,0.0337,0.0338,0,0.387,0.736,132.112,audio_features,5TbOB1yVo6NqFt6Rqne9Vg,spotify:track:5TbOB1yVo6NqFt6Rqne9Vg,https://api.spotify.com/v1/tracks/5TbOB1yVo6NqFt6Rqne9Vg,https://api.spotify.com/v1/audio-analysis/5TbOB1yVo6NqFt6Rqne9Vg,169596,4
605,Immanuel / Behold Now The Kingdom,John Michael Talbot,0.309,0.173,10,-14.189,1,0.0284,0.731,7.44e-06,0.173,0.212,90.272,audio_features,46kqtqPR9QDQFy1WTs0oYX,spotify:track:46kqtqPR9QDQFy1WTs0oYX,https://api.spotify.com/v1/tracks/46kqtqPR9QDQFy1WTs0oYX,https://api.spotify.com/v1/audio-analysis/46kqtqPR9QDQFy1WTs0oYX,231493,4
606,Miserable De Mí,Annette Moreno,0.566,0.894,0,-4.45,1,0.0344,0.00409,1.29e-05,0.117,0.587,108.972,audio_features,7aejLRT1sKRb7L3HrvF2on,spotify:track:7aejLRT1sKRb7L3HrvF2on,https://api.spotify.com/v1/tracks/7aejLRT1sKRb7L3HrvF2on,https://api.spotify.com/v1/audio-analysis/7aejLRT1sKRb7L3HrvF2on,229387,4
607,"Symphony No. 6 In A Major, WAB 106: II. Adagio: Sehr Feierlich","New Zealand Symphony Orchestra', 'Anton Bruckner",0.14,0.0491,5,-22.788,1,0.0429,0.955,0.822,0.0833,0.0339,101.311,audio_features,0F0OSrxuPZIic3tAShbCXl,spotify:track:0F0OSrxuPZIic3tAShbCXl,https://api.spotify.com/v1/tracks/0F0OSrxuPZIic3tAShbCXl,https://api.spotify.com/v1/audio-analysis/0F0OSrxuPZIic3tAShbCXl,918708,4
608,Morbid Shape in Black - Rough Mix,Deceased…,0.161,0.981,6,-7.672,1,0.197,1.75e-05,0.942,0.113,0.24,167.275,audio_features,1wgKr50yIbJ9dWM6jMxAQ9,spotify:track:1wgKr50yIbJ9dWM6jMxAQ9,https://api.spotify.com/v1/tracks/1wgKr50yIbJ9dWM6jMxAQ9,https://api.spotify.com/v1/audio-analysis/1wgKr50yIbJ9dWM6jMxAQ9,347533,4
609,Birthday Wish,Scott Hiltzik,0.738,0.464,10,-10.749,1,0.538,0.296,0,0.0789,0.501,139.845,audio_features,3NhnYgpeIMRFV1XpypNGLG,spotify:track:3NhnYgpeIMRFV1XpypNGLG,https://api.spotify.com/v1/tracks/3NhnYgpeIMRFV1XpypNGLG,https://api.spotify.com/v1/audio-analysis/3NhnYgpeIMRFV1XpypNGLG,220128,4
610,"19 Hungarian Rhapsodies, S. 244: No. 5 in E Minor ""Héroïde-élégiaque""","Franz Liszt', 'Balint Vázsonyi",0.47,0.0324,0,-22.109,1,0.0542,0.991,0.897,0.082,0.0526,70.483,audio_features,51WcvrVyNXB0Wr9kG1JmDg,spotify:track:51WcvrVyNXB0Wr9kG1JmDg,https://api.spotify.com/v1/tracks/51WcvrVyNXB0Wr9kG1JmDg,https://api.spotify.com/v1/audio-analysis/51WcvrVyNXB0Wr9kG1JmDg,520400,4
611,Reel,"Roger McGuinn', 'Eliza Carthy",0.754,0.342,10,-8.677,0,0.0991,0.073,0,0.193,0.423,128.981,audio_features,5qHirGR7M9tdm6C17DlzSY,spotify:track:5qHirGR7M9tdm6C17DlzSY,https://api.spotify.com/v1/tracks/5qHirGR7M9tdm6C17DlzSY,https://api.spotify.com/v1/audio-analysis/5qHirGR7M9tdm6C17DlzSY,121347,4
612,Gladiator,Nasty Savage,0.54,0.78,9,-5.872,1,0.0418,0.0263,7.12e-06,0.35,0.514,144.011,audio_features,738SQjONa0q63yhLxvg3m1,spotify:track:738SQjONa0q63yhLxvg3m1,https://api.spotify.com/v1/tracks/738SQjONa0q63yhLxvg3m1,https://api.spotify.com/v1/audio-analysis/738SQjONa0q63yhLxvg3m1,188333,4
613,Anos Blues,Clarice Assad,0.48,0.129,5,-15.918,0,0.0848,0.917,1.23e-06,0.105,0.205,182.511,audio_features,0BlIkOBM0505TAxFaIvyN4,spotify:track:0BlIkOBM0505TAxFaIvyN4,https://api.spotify.com/v1/tracks/0BlIkOBM0505TAxFaIvyN4,https://api.spotify.com/v1/audio-analysis/0BlIkOBM0505TAxFaIvyN4,189933,3
614,voyage,Idealism,0.416,0.12,5,-16.755,1,0.0912,0.858,0.935,0.692,0.373,134.042,audio_features,60JBFAlvNd7ZrhmEWzRjdE,spotify:track:60JBFAlvNd7ZrhmEWzRjdE,https://api.spotify.com/v1/tracks/60JBFAlvNd7ZrhmEWzRjdE,https://api.spotify.com/v1/audio-analysis/60JBFAlvNd7ZrhmEWzRjdE,110397,1
615,LoveStoned / I Think She Knows - Tiësto Remix,"Justin Timberlake', 'Tiësto",0.745,0.681,5,-7.227,0,0.0434,0.000269,0.403,0.182,0.779,130.009,audio_features,0YInrpVFC85pWh0xLzYbEx,spotify:track:0YInrpVFC85pWh0xLzYbEx,https://api.spotify.com/v1/tracks/0YInrpVFC85pWh0xLzYbEx,https://api.spotify.com/v1/audio-analysis/0YInrpVFC85pWh0xLzYbEx,311373,4
616,Presto: Violin Concerto in a minor,Georg Philipp Telemann,0.391,0.299,1,-16.328,1,0.0951,0.681,0.541,0.344,0.159,151.057,audio_features,1TkgOGsHrm9bZHK1yCNWne,spotify:track:1TkgOGsHrm9bZHK1yCNWne,https://api.spotify.com/v1/tracks/1TkgOGsHrm9bZHK1yCNWne,https://api.spotify.com/v1/audio-analysis/1TkgOGsHrm9bZHK1yCNWne,39533,4
617,L'eternel Desir,"Philip Catherine', 'Martin Wind",0.378,0.147,7,-20.812,1,0.0567,0.904,0.916,0.111,0.157,65.77,audio_features,5MBojFJhC9t54YXe9lIgRT,spotify:track:5MBojFJhC9t54YXe9lIgRT,https://api.spotify.com/v1/tracks/5MBojFJhC9t54YXe9lIgRT,https://api.spotify.com/v1/audio-analysis/5MBojFJhC9t54YXe9lIgRT,97144,3
618,"Symphony No. 19 in E-Flat Major, K. 132: IV. Allegro","Wolfgang Amadeus Mozart', 'Northern Chamber Orchestra', 'Nicholas Ward",0.397,0.113,3,-17.275,1,0.0347,0.988,0.923,0.104,0.33,105.985,audio_features,4aNv3AqUjbneW9KBy4UIT0,spotify:track:4aNv3AqUjbneW9KBy4UIT0,https://api.spotify.com/v1/tracks/4aNv3AqUjbneW9KBy4UIT0,https://api.spotify.com/v1/audio-analysis/4aNv3AqUjbneW9KBy4UIT0,260960,4
619,Late At Night,The Subdudes,0.643,0.403,1,-11.254,0,0.41,0.343,0,0.138,0.111,98.54,audio_features,1fxYz1s15pyZLsJT0Hdh1m,spotify:track:1fxYz1s15pyZLsJT0Hdh1m,https://api.spotify.com/v1/tracks/1fxYz1s15pyZLsJT0Hdh1m,https://api.spotify.com/v1/audio-analysis/1fxYz1s15pyZLsJT0Hdh1m,174682,4
620,"Sonata For Violin and Turntables, Part 1",Daniel Bernard Roumain,0.42,0.834,9,-5.977,0,0.0793,0.0954,0.537,0.0641,0.274,120.263,audio_features,57AB2lCzPYllFPqKk4dZBE,spotify:track:57AB2lCzPYllFPqKk4dZBE,https://api.spotify.com/v1/tracks/57AB2lCzPYllFPqKk4dZBE,https://api.spotify.com/v1/audio-analysis/57AB2lCzPYllFPqKk4dZBE,518920,4
621,Big Iron,Jim Byrnes,0.726,0.474,1,-7.834,0,0.0491,0.803,0,0.258,0.57,116.027,audio_features,0AQquaENerGps8BQmbPw14,spotify:track:0AQquaENerGps8BQmbPw14,https://api.spotify.com/v1/tracks/0AQquaENerGps8BQmbPw14,https://api.spotify.com/v1/audio-analysis/0AQquaENerGps8BQmbPw14,235733,4
622,Rosen für die Senorita,Die Flippers,0.567,0.889,8,-4.439,1,0.0413,0.3,2.04e-06,0.229,0.559,124.986,audio_features,6GsXxkpQQDip2BH4hf6f8z,spotify:track:6GsXxkpQQDip2BH4hf6f8z,https://api.spotify.com/v1/tracks/6GsXxkpQQDip2BH4hf6f8z,https://api.spotify.com/v1/audio-analysis/6GsXxkpQQDip2BH4hf6f8z,186573,5
623,Shoulda' Known Better,Possessed by Paul James,0.562,0.819,7,-7.475,1,0.0621,0.575,0.0227,0.143,0.544,178.072,audio_features,3t0YJoReT1EkOTGz5DE6GE,spotify:track:3t0YJoReT1EkOTGz5DE6GE,https://api.spotify.com/v1/tracks/3t0YJoReT1EkOTGz5DE6GE,https://api.spotify.com/v1/audio-analysis/3t0YJoReT1EkOTGz5DE6GE,184960,4
624,Reboot (SD-KRTR Remix),"""Humans Can't Reboot"", 'SD-KRTR",0.727,0.794,4,-5.317,0,0.0245,0.014,0,0.0971,0.339,95.002,audio_features,3RF6rHiYTnTT4LAzf3Auab,spotify:track:3RF6rHiYTnTT4LAzf3Auab,https://api.spotify.com/v1/tracks/3RF6rHiYTnTT4LAzf3Auab,https://api.spotify.com/v1/audio-analysis/3RF6rHiYTnTT4LAzf3Auab,161691,4
625,Ladybug,MoShang,0.148,0.00215,2,-32.153,1,0.0372,0.98,0.816,0.095,0.0727,64.37,audio_features,0bPOqdsUdPCOayNdh0ERNW,spotify:track:0bPOqdsUdPCOayNdh0ERNW,https://api.spotify.com/v1/tracks/0bPOqdsUdPCOayNdh0ERNW,https://api.spotify.com/v1/audio-analysis/0bPOqdsUdPCOayNdh0ERNW,189500,4
626,Fighting in the Dark - Cinema,Dna,0.462,0.632,8,-15.662,1,0.0827,0.0366,0.778,0.0831,0.0945,165.066,audio_features,1R1vNc2sgbC7TUjsZhRhO5,spotify:track:1R1vNc2sgbC7TUjsZhRhO5,https://api.spotify.com/v1/tracks/1R1vNc2sgbC7TUjsZhRhO5,https://api.spotify.com/v1/audio-analysis/1R1vNc2sgbC7TUjsZhRhO5,211240,3
627,The Hornet's Nest,The Blake Robinson Synthetic Orchestra,0.591,0.764,2,-7.272,1,0.0286,1.83e-05,0.915,0.119,0.506,128.045,audio_features,6wtLyIUHbG3XfVGNDL7U7y,spotify:track:6wtLyIUHbG3XfVGNDL7U7y,https://api.spotify.com/v1/tracks/6wtLyIUHbG3XfVGNDL7U7y,https://api.spotify.com/v1/audio-analysis/6wtLyIUHbG3XfVGNDL7U7y,136021,4
628,One Hour Mama,Saffire-The Uppity Blues Women,0.697,0.205,1,-10.698,1,0.0499,0.924,0.000338,0.119,0.494,85.002,audio_features,1gk3kkrldQIRq9EbtePAhI,spotify:track:1gk3kkrldQIRq9EbtePAhI,https://api.spotify.com/v1/tracks/1gk3kkrldQIRq9EbtePAhI,https://api.spotify.com/v1/audio-analysis/1gk3kkrldQIRq9EbtePAhI,322493,4
629,Killing Games,Ike Moriz,0.783,0.322,6,-12.525,1,0.178,0.697,0,0.105,0.638,135.052,audio_features,1qqeJP0sNiWZVh6Uah4iXB,spotify:track:1qqeJP0sNiWZVh6Uah4iXB,https://api.spotify.com/v1/tracks/1qqeJP0sNiWZVh6Uah4iXB,https://api.spotify.com/v1/audio-analysis/1qqeJP0sNiWZVh6Uah4iXB,129000,4
630,Madonna Whore,Cyndi Lauper,0.703,0.852,2,-3.883,0,0.0345,0.00314,2.34e-06,0.0775,0.615,113.969,audio_features,0P1Rh06Skn9RgHa5UITN9Q,spotify:track:0P1Rh06Skn9RgHa5UITN9Q,https://api.spotify.com/v1/tracks/0P1Rh06Skn9RgHa5UITN9Q,https://api.spotify.com/v1/audio-analysis/0P1Rh06Skn9RgHa5UITN9Q,191634,4
631,Chase - Lupin Remix,"Lupin', 'Zyce & Flegma",0.592,0.879,6,-9.69,0,0.0509,0.00179,0.767,0.279,0.161,135.984,audio_features,73cXCjD0GEVi5DqIMiF2c7,spotify:track:73cXCjD0GEVi5DqIMiF2c7,https://api.spotify.com/v1/tracks/73cXCjD0GEVi5DqIMiF2c7,https://api.spotify.com/v1/audio-analysis/73cXCjD0GEVi5DqIMiF2c7,532487,4
632,More,Aretha Franklin,0.62,0.869,6,-5.479,1,0.0462,0.615,0,0.131,0.597,126.019,audio_features,5OELUCYgOHKFAvCERnAvfS,spotify:track:5OELUCYgOHKFAvCERnAvfS,https://api.spotify.com/v1/tracks/5OELUCYgOHKFAvCERnAvfS,https://api.spotify.com/v1/audio-analysis/5OELUCYgOHKFAvCERnAvfS,216573,4
633,I Wished on the Moon,Chris Connor,0.65,0.247,3,-12.112,1,0.0565,0.739,1.08e-06,0.238,0.527,122.924,audio_features,7cbfKO5rp9BkGRpTs0uuY3,spotify:track:7cbfKO5rp9BkGRpTs0uuY3,https://api.spotify.com/v1/tracks/7cbfKO5rp9BkGRpTs0uuY3,https://api.spotify.com/v1/audio-analysis/7cbfKO5rp9BkGRpTs0uuY3,208907,3
634,Let's Talk About It 201,Topic626,0.561,0.721,11,-7.634,0,0.523,0.12,0,0.3,0.278,82.236,audio_features,3wTDUKS4AtPAf3vhKqhnph,spotify:track:3wTDUKS4AtPAf3vhKqhnph,https://api.spotify.com/v1/tracks/3wTDUKS4AtPAf3vhKqhnph,https://api.spotify.com/v1/audio-analysis/3wTDUKS4AtPAf3vhKqhnph,186265,4
635,Goin' To Town,"Luis Russell', 'Albert Nicholas', 'Henry', 'J. C. Higginbotham', 'Charlie Holmes', 'George",0.577,0.827,9,-4.978,1,0.0497,0.00561,0.0183,0.0929,0.678,114.568,audio_features,60m7NOkxFVWWCsm0o93NgX,spotify:track:60m7NOkxFVWWCsm0o93NgX,https://api.spotify.com/v1/tracks/60m7NOkxFVWWCsm0o93NgX,https://api.spotify.com/v1/audio-analysis/60m7NOkxFVWWCsm0o93NgX,196960,4
636,Laurie Ann,Chuck Pyle,0.617,0.697,3,-9.744,1,0.0545,0.813,0.527,0.327,0.901,165.57,audio_features,0itIsdD7dylUKBAsJf01Fo,spotify:track:0itIsdD7dylUKBAsJf01Fo,https://api.spotify.com/v1/tracks/0itIsdD7dylUKBAsJf01Fo,https://api.spotify.com/v1/audio-analysis/0itIsdD7dylUKBAsJf01Fo,165000,4
637,Infidel,Final Stage,0.495,0.921,2,-5.694,1,0.12,0.000168,0.000929,0.0407,0.109,99.982,audio_features,0RsdMpRGbhFe3FQ56Csput,spotify:track:0RsdMpRGbhFe3FQ56Csput,https://api.spotify.com/v1/tracks/0RsdMpRGbhFe3FQ56Csput,https://api.spotify.com/v1/audio-analysis/0RsdMpRGbhFe3FQ56Csput,243525,4
638,Saya Djangaro,Kaouding Cissoko,0.669,0.555,11,-14.424,0,0.0499,0.1,0.827,0.119,0.67,156.47,audio_features,1MYgRfnhPm5q0neULfWKoG,spotify:track:1MYgRfnhPm5q0neULfWKoG,https://api.spotify.com/v1/tracks/1MYgRfnhPm5q0neULfWKoG,https://api.spotify.com/v1/audio-analysis/1MYgRfnhPm5q0neULfWKoG,258200,4
639,The Andyland Farm,Andy Z,0.751,0.401,7,-12.897,1,0.947,0.497,0,0.485,0.496,58.148,audio_features,0YYR4Y8an4Prx14u6ZQOCO,spotify:track:0YYR4Y8an4Prx14u6ZQOCO,https://api.spotify.com/v1/tracks/0YYR4Y8an4Prx14u6ZQOCO,https://api.spotify.com/v1/audio-analysis/0YYR4Y8an4Prx14u6ZQOCO,70467,4
640,Haters Better Duck (SLABed),"Trae Tha Truth', 'Brandon', ""Jay'ton"", 'Raw-D', 'J-DUB', ""Lil' T"", 'Pimp Skinny', 'Dougie D', 'Lil B', 'Mouthpiece",0.826,0.643,1,-7.25,1,0.358,0.572,0,0.033,0.772,84.981,audio_features,3Y77pc51Ro7qstRmimg1m4,spotify:track:3Y77pc51Ro7qstRmimg1m4,https://api.spotify.com/v1/tracks/3Y77pc51Ro7qstRmimg1m4,https://api.spotify.com/v1/audio-analysis/3Y77pc51Ro7qstRmimg1m4,441987,4
641,Dont Worry About Me,Songs To Your Eyes,0.533,0.597,5,-9.18,1,0.0368,0.0217,0.638,0.145,0.286,90.074,audio_features,1Kz5Mgnf6fpjlrx2Rsjy0x,spotify:track:1Kz5Mgnf6fpjlrx2Rsjy0x,https://api.spotify.com/v1/tracks/1Kz5Mgnf6fpjlrx2Rsjy0x,https://api.spotify.com/v1/audio-analysis/1Kz5Mgnf6fpjlrx2Rsjy0x,192589,4
642,Buttaflybeat,Koushik,0.805,0.547,0,-11.403,1,0.0455,0.0457,0.696,0.199,0.852,111.249,audio_features,7AgOOAKGXTAAydVv5sc8j6,spotify:track:7AgOOAKGXTAAydVv5sc8j6,https://api.spotify.com/v1/tracks/7AgOOAKGXTAAydVv5sc8j6,https://api.spotify.com/v1/audio-analysis/7AgOOAKGXTAAydVv5sc8j6,61947,4
643,About My Lighter,Lambchop,0.589,0.444,7,-12.707,1,0.0301,0.435,0.516,0.118,0.44,145.678,audio_features,5wnkuOFWpBkBBXBncis4Zs,spotify:track:5wnkuOFWpBkBBXBncis4Zs,https://api.spotify.com/v1/tracks/5wnkuOFWpBkBBXBncis4Zs,https://api.spotify.com/v1/audio-analysis/5wnkuOFWpBkBBXBncis4Zs,291453,4
644,Hidden Track,69 Fingers,0.832,0.665,1,-8.524,1,0.155,0.171,0.00136,0.0808,0.421,93.526,audio_features,1XsiMSfSYt5EfynqsNxO7H,spotify:track:1XsiMSfSYt5EfynqsNxO7H,https://api.spotify.com/v1/tracks/1XsiMSfSYt5EfynqsNxO7H,https://api.spotify.com/v1/audio-analysis/1XsiMSfSYt5EfynqsNxO7H,119629,4
645,Your Smiling Face,James Taylor,0.683,0.515,1,-10.932,1,0.0592,0.137,6.66e-06,0.0816,0.767,88.827,audio_features,1Q34tAtTWI6RdW1qzFQiPb,spotify:track:1Q34tAtTWI6RdW1qzFQiPb,https://api.spotify.com/v1/tracks/1Q34tAtTWI6RdW1qzFQiPb,https://api.spotify.com/v1/audio-analysis/1Q34tAtTWI6RdW1qzFQiPb,165400,4
646,All I Used to Know,Think Again,0.722,0.597,4,-5.964,0,0.0264,0.174,0.183,0.181,0.389,103.975,audio_features,5pE9vMyvVNOpZFutt6lyy4,spotify:track:5pE9vMyvVNOpZFutt6lyy4,https://api.spotify.com/v1/tracks/5pE9vMyvVNOpZFutt6lyy4,https://api.spotify.com/v1/audio-analysis/5pE9vMyvVNOpZFutt6lyy4,166482,4
647,On Christmas Night: Adam lay ybounden,"Bob Chilcott', 'Anonymous', 'Traditional', 'Josef Mohr', 'Cecil Frances Alexander', 'Theodore Baker', 'Catherine Winkworth', 'Phillips Brooks', 'John Freeman Young', 'Laurie Ashworth', 'Commotio', 'Alice James', 'Tim Elton', 'Tanya Houghton', 'Richard Pearce', 'Matthew Berry",0.17,0.0825,5,-21.072,1,0.0367,0.985,0.951,0.0725,0.105,77.414,audio_features,6QbmhHzixqKa6HZe4FOq0L,spotify:track:6QbmhHzixqKa6HZe4FOq0L,https://api.spotify.com/v1/tracks/6QbmhHzixqKa6HZe4FOq0L,https://api.spotify.com/v1/audio-analysis/6QbmhHzixqKa6HZe4FOq0L,105160,3
648,Atlantic Limited,Julian Lage,0.592,0.345,7,-11.562,1,0.0306,0.606,0.921,0.1,0.369,128.119,audio_features,3WRlqRyooIJA6wPl8Nqzvq,spotify:track:3WRlqRyooIJA6wPl8Nqzvq,https://api.spotify.com/v1/tracks/3WRlqRyooIJA6wPl8Nqzvq,https://api.spotify.com/v1/audio-analysis/3WRlqRyooIJA6wPl8Nqzvq,231174,4
649,Placeholder,Elliott Smith,0.416,0.969,2,-2.361,1,0.0611,0.0595,0,0.104,0.449,182.038,audio_features,38sLZRXFfJPAeqFE0SX3NS,spotify:track:38sLZRXFfJPAeqFE0SX3NS,https://api.spotify.com/v1/tracks/38sLZRXFfJPAeqFE0SX3NS,https://api.spotify.com/v1/audio-analysis/38sLZRXFfJPAeqFE0SX3NS,185733,4
650,Just Like Today,Suzi Katz,0.517,0.183,0,-14.032,1,0.0317,0.899,0.00518,0.129,0.292,112.345,audio_features,2bypr4QgBNBptyVOQR1MMN,spotify:track:2bypr4QgBNBptyVOQR1MMN,https://api.spotify.com/v1/tracks/2bypr4QgBNBptyVOQR1MMN,https://api.spotify.com/v1/audio-analysis/2bypr4QgBNBptyVOQR1MMN,360840,4
651,Christmas Party Shuffle - Instrumental,Lowell Fulson,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
652,Heart and Mind,David Piltch,0.593,0.28,3,-9.318,1,0.0268,0.925,0.0867,0.106,0.155,139.935,audio_features,0UAOw2ORZgq1OrHF46qMYh,spotify:track:0UAOw2ORZgq1OrHF46qMYh,https://api.spotify.com/v1/tracks/0UAOw2ORZgq1OrHF46qMYh,https://api.spotify.com/v1/audio-analysis/0UAOw2ORZgq1OrHF46qMYh,221360,3
653,Wings,Little Mix,0.656,0.33,8,-8.771,1,0.162,0.818,0.00386,0.107,0.349,119.057,audio_features,16umSNZfofRpDqTvf8DIAo,spotify:track:16umSNZfofRpDqTvf8DIAo,https://api.spotify.com/v1/tracks/16umSNZfofRpDqTvf8DIAo,https://api.spotify.com/v1/audio-analysis/16umSNZfofRpDqTvf8DIAo,250120,4
654,The Great Paradox,space cadet,0.125,0.704,11,-10.44,0,0.118,0.789,0.602,0.47,0.156,59.985,audio_features,7EHAksfqzxhcE4C6vJnaBi,spotify:track:7EHAksfqzxhcE4C6vJnaBi,https://api.spotify.com/v1/tracks/7EHAksfqzxhcE4C6vJnaBi,https://api.spotify.com/v1/audio-analysis/7EHAksfqzxhcE4C6vJnaBi,329500,4
655,Mon roman d'amour,Renée martel,0.463,0.144,2,-13.824,1,0.0322,0.833,0.000433,0.106,0.161,101.237,audio_features,3gfTOE3cXxAgtTfmr7XYc3,spotify:track:3gfTOE3cXxAgtTfmr7XYc3,https://api.spotify.com/v1/tracks/3gfTOE3cXxAgtTfmr7XYc3,https://api.spotify.com/v1/audio-analysis/3gfTOE3cXxAgtTfmr7XYc3,175726,4
656,Stayed Down,Taco,0.63,0.639,11,-5.09,0,0.238,0.373,3.07e-06,0.289,0.307,128.016,audio_features,5GBAYHUxpgNndM6XlkeIoK,spotify:track:5GBAYHUxpgNndM6XlkeIoK,https://api.spotify.com/v1/tracks/5GBAYHUxpgNndM6XlkeIoK,https://api.spotify.com/v1/audio-analysis/5GBAYHUxpgNndM6XlkeIoK,165068,4
657,Pathos! - Prologo,Argine,0.281,0.431,4,-8.11,0,0.0286,0.155,0.79,0.168,0.15,143.92,audio_features,6Iu7PNirh73fqLBooRgwnC,spotify:track:6Iu7PNirh73fqLBooRgwnC,https://api.spotify.com/v1/tracks/6Iu7PNirh73fqLBooRgwnC,https://api.spotify.com/v1/audio-analysis/6Iu7PNirh73fqLBooRgwnC,281840,3
658,Places I've Been,Sam Webster,0.668,0.595,7,-11.024,1,0.0505,0.335,0.231,0.48,0.204,150.003,audio_features,3SjSchTt8G8ihELvB0PPdH,spotify:track:3SjSchTt8G8ihELvB0PPdH,https://api.spotify.com/v1/tracks/3SjSchTt8G8ihELvB0PPdH,https://api.spotify.com/v1/audio-analysis/3SjSchTt8G8ihELvB0PPdH,144092,4
659,"Piano Sonata No. 1 in C Minor, Op. 4: III. Larghetto","Frédéric Chopin', 'Idil Biret",0.331,0.00337,8,-35.161,1,0.0426,0.991,0.931,0.0981,0.0809,127.705,audio_features,5UFXQiI4jXD1sfVnJ6yL8C,spotify:track:5UFXQiI4jXD1sfVnJ6yL8C,https://api.spotify.com/v1/tracks/5UFXQiI4jXD1sfVnJ6yL8C,https://api.spotify.com/v1/audio-analysis/5UFXQiI4jXD1sfVnJ6yL8C,258467,4
